"86";"IvanMeredith";"0";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"84";"loafyi";"0";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"87";"funshinefirefly";"0";"0";"0";"0";"0";"0";"53";"0";"0";"0";"0000-00-00 00:00:00"
"88";"tummai";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"89";"ImaginaryJapan";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"90";"lordsilent";"0";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"91";"jyemenai";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"92";"qqkachoojp";"0";"135";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"93";"burritolingus";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"94";"zhongruige";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0000-00-00 00:00:00"
"95";"jBalaam";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"96";"firearnok";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"97";"jyemenai";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"99";"jBalaam";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"100";"tummai";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"101";"loafyi";"0";"0";"0";"0";"0";"0";"65";"0";"0";"0";"0000-00-00 00:00:00"
"102";"qqkachoojp";"0";"0";"0";"0";"291";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"103";"IvanMeredith";"0";"76";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"104";"jamesnowonline";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"105";"IvanMeredith";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0000-00-00 00:00:00"
"106";"nac_est";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"107";"revenantkioku";"0";"0";"0";"0";"0";"0";"117";"0";"0";"0";"0000-00-00 00:00:00"
"108";"jimjamjeniko";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"109";"BlackDragonHunt";"0";"0";"0";"265";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"110";"rtkbot";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"111";"jamesnowonline";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"112";"nac_est";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"113";"rtkbot";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"114";"Yuffie89";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"115";"Yuffie89";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"116";"jBalaam";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"117";"eigokitsune";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"118";"languageez";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"119";"Landorien";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"120";"aiorral";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"121";"Little_Stro_ENG";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"122";"nac_est";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"123";"aiorral";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"124";"Little_strokes";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"125";"sloppier_r";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"126";"danchanman";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"127";"hyrulehippie";"0";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0000-00-00 00:00:00"
"128";"hyrulehippie";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"129";"hyrulehippie";"0";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"130";"nac_est";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"131";"tummai";"0";"312";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"132";"Little_strokes";"0";"0";"0";"0";"920";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"133";"revenantkioku";"0";"325";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"134";"Yuffie89";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"135";"Little_strokes";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"136";"hyrulehippie";"0";"0";"0";"0";"0";"0";"33";"0";"0";"0";"0000-00-00 00:00:00"
"137";"Brokenvai";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"138";"Brokenvai";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0000-00-00 00:00:00"
"139";"Brokenvai";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"140";"akemidoll";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0000-00-00 00:00:00"
"141";"jimjamjeniko";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"142";"tummai";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"143";"revenantkioku";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"144";"hyrulehippie";"0";"0";"0";"0";"0";"0";"72";"0";"0";"0";"0000-00-00 00:00:00"
"145";"aiorral";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"146";"don_rivers";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"147";"revenantkioku";"0";"359";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"148";"Brokenvai";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0000-00-00 00:00:00"
"149";"Brokenvai";"3.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"150";"mikankun";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0000-00-00 00:00:00"
"151";"aiorral";"0";"229";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"152";"aiorral";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"153";"jimjamjeniko";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"154";"Little_Stro_ENG";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"155";"tummai";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"156";"Brokenvai";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0000-00-00 00:00:00"
"157";"JapanNewbie";"0";"0";"1.201101";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"158";"mullr";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"159";"momonigiri";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"160";"Little_strokes";"0";"0";"0";"0";"1204";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"161";"Little_strokes";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0000-00-00 00:00:00"
"162";"Juniperarrow";"0";"255";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"163";"Kanjiwarrior";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0000-00-00 00:00:00"
"170";"diogovk";"0";"2.5";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"165";"Juniperarrow";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"166";"zhongruige";"57";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"167";"Seizar86";"52.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"171";"HanaYanaa";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"172";"HanaYanaa";"0";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"173";"nac_est";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"174";"lordsilent";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"182";"jyemenai";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"176";"tonesvenn";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"177";"BlackDragonHunt";"0";"0";"0";"0";"0";"0";"46.81666667";"0";"0";"0";"0000-00-00 00:00:00"
"178";"kaoskastle";"0";"0";"0";"0";"99";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"179";"SheepyAU";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"180";"Little_Stro_ENG";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"181";"Brokenvai";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"183";"Juniperarrow";"0";"161";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"184";"jyemenai";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"185";"jimjamjeniko";"0";"0";"0";"0";"345";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"186";"aiorral";"91";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"187";"Little_strokes";"0";"0";"0";"0";"0";"0";"64";"0";"0";"0";"0000-00-00 00:00:00"
"188";"jBalaam";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"189";"mikankun";"0";"0";"0";"0";"37";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"190";"emilyrct";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0000-00-00 00:00:00"
"191";"loafyi";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0000-00-00 00:00:00"
"192";"incorporeality";"0";"0";"0";"0";"0";"0";"101";"0";"0";"0";"0000-00-00 00:00:00"
"193";"jyemenai";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0000-00-00 00:00:00"
"194";"Yuffie89";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"195";"HanaYanaa";"0";"0";"0";"0";"0";"0";"0";"0";"20";"0";"0000-00-00 00:00:00"
"196";"Little_strokes";"0";"0";"0";"0";"372";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"197";"HanaYanaa";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0000-00-00 00:00:00"
"198";"jBalaam";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"199";"kaoskastle";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"200";"simhuman";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"201";"jyemenai";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"202";"Little_strokes";"0";"0";"0";"0";"242";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"203";"diogovk";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"204";"Yuffie89";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"205";"incorporeality";"0";"0";"0";"0";"0";"0";"55";"0";"0";"0";"0000-00-00 00:00:00"
"206";"tonesvenn";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"207";"Little_Stro_ENG";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"208";"incorporeality";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"209";"HanaYanaa";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"210";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0000-00-00 00:00:00"
"211";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0000-00-00 00:00:00"
"212";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0000-00-00 00:00:00"
"213";"Yuffie89";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0000-00-00 00:00:00"
"214";"BlackDragonHunt";"0";"0";"0";"232";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"215";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0000-00-00 00:00:00"
"216";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0000-00-00 00:00:00"
"217";"KSaiydT";"0";"0";"0";"0";"0";"0";"80";"0";"0";"0";"0000-00-00 00:00:00"
"218";"incorporeality";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"219";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0000-00-00 00:00:00"
"220";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0000-00-00 00:00:00"
"221";"jyemenai";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";"0000-00-00 00:00:00"
"222";"lordsilent";"0";"0";"0";"115";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"223";"kaoskastle";"0";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"224";"qqkachoojp";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"225";"Wicket_French";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0000-00-00 00:00:00"
"226";"ImaginaryJapan";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0000-00-00 00:00:00"
"227";"diogovk";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"228";"BlackDragonHunt";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"229";"jyemenai";"0";"0";"0";"0";"0";"0";"0";"0";"69";"0";"0000-00-00 00:00:00"
"230";"incorporeality";"0";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0000-00-00 00:00:00"
"231";"ShiiraShiira";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0000-00-00 00:00:00"
"232";"MrsMalone_emmie";"140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"233";"loafyi";"0";"0";"0";"0";"0";"0";"144";"0";"0";"0";"0000-00-00 00:00:00"
"234";"burritolingus";"0";"0";"0";"101";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"235";"kaoskastle";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0000-00-00 00:00:00"
"236";"Maya1924";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"237";"jamesnowonline";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"238";"diogovk";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"239";"jyemenai";"0";"0";"0";"0";"0";"0";"0";"0";"78";"0";"0000-00-00 00:00:00"
"240";"qqkachoojp";"0";"86";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"242";"jBalaam";"0";"0";"0";"0";"91";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"243";"Seizar86";"57";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"244";"rtkbot";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"245";"Maya1924";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"246";"funshinefirefly";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0000-00-00 00:00:00"
"247";"Kanjiwarrior";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"248";"Juniperarrow";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"249";"funshinefirefly";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0000-00-00 00:00:00"
"250";"jamesnowonline";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"251";"funshinefirefly";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"252";"ImaginaryJapan";"0";"0";"0";"0";"0";"0";"0";"0";"110";"0";"0000-00-00 00:00:00"
"253";"HanaYanaa";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"254";"funshinefirefly";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"255";"funshinefirefly";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0000-00-00 00:00:00"
"256";"jBalaam";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"257";"incorporeality";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"258";"HanaYanaa";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"259";"emilyrct";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
